"Mod name","Registry name","BlockID","Subtypes","Item ID","Item meta","Display name","Exists","Ore Dict keys"
"Arcane Archives","arcanearchives:radiant_resonator",1074,"false",5517,0,"Radiant Resonator","true",""
"Arcane Archives","arcanearchives:raw_quartz",1075,"false",5518,0,"Raw Radiant Quartz","true",""
"Arcane Archives","arcanearchives:storage_cut_quartz",1070,"false",5513,0,"Shaped Radiant Quartz Block","true",""
"Arcane Archives","arcanearchives:storage_raw_quartz",1069,"false",5512,0,"Raw Radiant Quartz Block","true",""
"Arcane World","arcaneworld:block_amethyst",2579,"false",7291,0,"Amethyst Block","true","blockAmethyst"
"Arcane World","arcaneworld:block_sapphire",2578,"false",7290,0,"Sapphire Block","true","blockSapphire"
"Arcane World","arcaneworld:levitator",2581,"false",7293,0,"Levitator","true",""
"Arcane World","arcaneworld:ore_amethyst",2576,"false",7288,0,"Amethyst Ore","true","oreAmethyst"
"Arcane World","arcaneworld:ore_amethyst_nether",2577,"false",7289,0,"Amethyst Ore","true","oreAmethyst"
"Arcane World","arcaneworld:ore_sapphire",2575,"false",7287,0,"Sapphire Ore","true","oreSapphire"
"Arcane World","arcaneworld:return_portal",2582,"false",7294,0,"tile.null.name","true",""
"Arcane World","arcaneworld:ritual_table",2580,"false",7292,0,"Ritual Table","true",""
"ArchitectureCraft","architecturecraft:sawbench",2650,"false",7399,0,"Architect's Sawbench","true",""
"ArchitectureCraft","architecturecraft:shape",2651,"false",7400,0,"Architectural Block","true",""
"Astral Sorcery","astralsorcery:blockaltar",2667,"true",7469,0,"Luminous Crafting Table","true",""
"Astral Sorcery","astralsorcery:blockaltar",2667,"true",7469,1,"Starlight Crafting Altar","true",""
"Astral Sorcery","astralsorcery:blockaltar",2667,"true",7469,2,"Celestial Altar","true",""
"Astral Sorcery","astralsorcery:blockaltar",2667,"true",7469,3,"Iridescent Altar","true",""
"Astral Sorcery","astralsorcery:blockattunementaltar",2668,"false",7441,0,"Attunement Altar","true",""
"Astral Sorcery","astralsorcery:blockattunementrelay",2669,"false",7442,0,"Spectral Relay","true",""
"Astral Sorcery","astralsorcery:blockblackmarble",2660,"true",7461,0,"Sooty Marble","true",""
"Astral Sorcery","astralsorcery:blockblackmarble",2660,"true",7461,1,"Sooty Marble Bricks","true",""
"Astral Sorcery","astralsorcery:blockblackmarble",2660,"true",7461,2,"Sooty Marble Pillar","true",""
"Astral Sorcery","astralsorcery:blockblackmarble",2660,"true",7461,3,"Sooty Marble Arch","true",""
"Astral Sorcery","astralsorcery:blockblackmarble",2660,"true",7461,4,"Chiseled Sooty Marble","true",""
"Astral Sorcery","astralsorcery:blockblackmarble",2660,"true",7461,5,"Engraved Sooty Marble","true",""
"Astral Sorcery","astralsorcery:blockblackmarble",2660,"true",7461,6,"Runed Sooty Marble","true",""
"Astral Sorcery","astralsorcery:blockbore",2665,"false",7440,0,"Evershifting Fountain","true",""
"Astral Sorcery","astralsorcery:blockborehead",2666,"true",7463,0,"Neromantic Prime","true",""
"Astral Sorcery","astralsorcery:blockborehead",2666,"true",7463,1,"Fysallidic Prime","true",""
"Astral Sorcery","astralsorcery:blockcelestialcollectorcrystal",2688,"true",7471,0,"Floating Crystal","true",""
"Astral Sorcery","astralsorcery:blockcelestialcollectorcrystal",2688,"true",7471,0,"Floating Crystal","true",""
"Astral Sorcery","astralsorcery:blockcelestialcollectorcrystal",2688,"true",7471,0,"Floating Crystal","true",""
"Astral Sorcery","astralsorcery:blockcelestialcollectorcrystal",2688,"true",7471,0,"Floating Crystal","true",""
"Astral Sorcery","astralsorcery:blockcelestialcollectorcrystal",2688,"true",7471,0,"Floating Crystal","true",""
"Astral Sorcery","astralsorcery:blockcelestialcollectorcrystal",2688,"true",7471,0,"Floating Crystal","true",""
"Astral Sorcery","astralsorcery:blockcelestialcollectorcrystal",2688,"true",7471,0,"Floating Crystal","true",""
"Astral Sorcery","astralsorcery:blockcelestialcollectorcrystal",2688,"true",7471,0,"Floating Crystal","true",""
"Astral Sorcery","astralsorcery:blockcelestialcollectorcrystal",2688,"true",7471,0,"Floating Crystal","true",""
"Astral Sorcery","astralsorcery:blockcelestialcollectorcrystal",2688,"true",7471,0,"Floating Crystal","true",""
"Astral Sorcery","astralsorcery:blockcelestialcollectorcrystal",2688,"true",7471,0,"Floating Crystal","true",""
"Astral Sorcery","astralsorcery:blockcelestialcollectorcrystal",2688,"true",7471,0,"Floating Crystal","true",""
"Astral Sorcery","astralsorcery:blockcelestialcrystals",2685,"true",7465,0,"Celestial Crystal Cluster","true",""
"Astral Sorcery","astralsorcery:blockcelestialcrystals",2685,"true",7465,1,"Celestial Crystal Cluster","true",""
"Astral Sorcery","astralsorcery:blockcelestialcrystals",2685,"true",7465,2,"Celestial Crystal Cluster","true",""
"Astral Sorcery","astralsorcery:blockcelestialcrystals",2685,"true",7465,3,"Celestial Crystal Cluster","true",""
"Astral Sorcery","astralsorcery:blockcelestialcrystals",2685,"true",7465,4,"Celestial Crystal Cluster","true",""
"Astral Sorcery","astralsorcery:blockcelestialgateway",2681,"false",7452,0,"Celestial Gateway","true",""
"Astral Sorcery","astralsorcery:blockchalice",2664,"false",7439,0,"Containment Chalice","true",""
"Astral Sorcery","astralsorcery:blockcollectorcrystal",2687,"true",7470,0,"Floating Crystal","true",""
"Astral Sorcery","astralsorcery:blockcollectorcrystal",2687,"true",7470,0,"Floating Crystal","true",""
"Astral Sorcery","astralsorcery:blockcollectorcrystal",2687,"true",7470,0,"Floating Crystal","true",""
"Astral Sorcery","astralsorcery:blockcollectorcrystal",2687,"true",7470,0,"Floating Crystal","true",""
"Astral Sorcery","astralsorcery:blockcollectorcrystal",2687,"true",7470,0,"Floating Crystal","true",""
"Astral Sorcery","astralsorcery:blockcollectorcrystal",2687,"true",7470,0,"Floating Crystal","true",""
"Astral Sorcery","astralsorcery:blockcollectorcrystal",2687,"true",7470,0,"Floating Crystal","true",""
"Astral Sorcery","astralsorcery:blockcollectorcrystal",2687,"true",7470,0,"Floating Crystal","true",""
"Astral Sorcery","astralsorcery:blockcollectorcrystal",2687,"true",7470,0,"Floating Crystal","true",""
"Astral Sorcery","astralsorcery:blockcollectorcrystal",2687,"true",7470,0,"Floating Crystal","true",""
"Astral Sorcery","astralsorcery:blockcollectorcrystal",2687,"true",7470,0,"Floating Crystal","true",""
"Astral Sorcery","astralsorcery:blockcollectorcrystal",2687,"true",7470,0,"Floating Crystal","true",""
"Astral Sorcery","astralsorcery:blockcustomflower",2655,"false",7459,0,"Faint Amaranth","true",""
"Astral Sorcery","astralsorcery:blockcustomore",2653,"true",7457,0,"Rock Crystal Ore","true",""
"Astral Sorcery","astralsorcery:blockcustomore",2653,"true",7457,1,"Starmetal Ore","true","oreAstralStarmetal"
"Astral Sorcery","astralsorcery:blockcustomsandore",2654,"false",7458,0,"Aquamarine Shale","true","oreAquamarine"
"Astral Sorcery","astralsorcery:blockfaketree",2674,"false",7445,0,"","true",""
"Astral Sorcery","astralsorcery:blockflarelight",2662,"?",7437,,"Volatile Flare","true",""
"Astral Sorcery","astralsorcery:blockgemcrystals",2686,"true",7466,0,"Gem Crystal Cluster","true",""
"Astral Sorcery","astralsorcery:blockgemcrystals",2686,"true",7466,1,"Gem Crystal Cluster","true",""
"Astral Sorcery","astralsorcery:blockgemcrystals",2686,"true",7466,2,"Gem Crystal Cluster","true",""
"Astral Sorcery","astralsorcery:blockgemcrystals",2686,"true",7466,3,"Gem Crystal Cluster","true",""
"Astral Sorcery","astralsorcery:blockgemcrystals",2686,"true",7466,4,"Gem Crystal Cluster","true",""
"Astral Sorcery","astralsorcery:blockinfusedwood",2661,"true",7462,0,"Infused Wood","true",""
"Astral Sorcery","astralsorcery:blockinfusedwood",2661,"true",7462,1,"Infused Wood Planks","true",""
"Astral Sorcery","astralsorcery:blockinfusedwood",2661,"true",7462,2,"Infused Wood Column","true",""
"Astral Sorcery","astralsorcery:blockinfusedwood",2661,"true",7462,3,"Infused Wood Arch","true",""
"Astral Sorcery","astralsorcery:blockinfusedwood",2661,"true",7462,4,"Engraved Infused Wood","true",""
"Astral Sorcery","astralsorcery:blockinfusedwood",2661,"true",7462,5,"Enriched Infused Wood","true",""
"Astral Sorcery","astralsorcery:blockinfusedwood",2661,"true",7462,6,"Vibrant Infused Wood","true",""
"Astral Sorcery","astralsorcery:blocklens",2683,"false",7454,0,"Lens","true",""
"Astral Sorcery","astralsorcery:blockmachine",2673,"true",7464,0,"Telescope","true",""
"Astral Sorcery","astralsorcery:blockmachine",2673,"true",7464,1,"Grindstone","true",""
"Astral Sorcery","astralsorcery:blockmapdrawingtable",2680,"false",7451,0,"Stellar Refraction Table","true",""
"Astral Sorcery","astralsorcery:blockmarble",2656,"true",7460,0,"Marble","true","blockMarble,stoneMarble"
"Astral Sorcery","astralsorcery:blockmarble",2656,"true",7460,1,"Marble Bricks","true","blockMarble,stoneMarble"
"Astral Sorcery","astralsorcery:blockmarble",2656,"true",7460,2,"Marble Pillar","true","blockMarble,stoneMarble"
"Astral Sorcery","astralsorcery:blockmarble",2656,"true",7460,3,"Marble Arch","true","blockMarble,stoneMarble"
"Astral Sorcery","astralsorcery:blockmarble",2656,"true",7460,4,"Chiseled Marble","true","blockMarble,stoneMarble"
"Astral Sorcery","astralsorcery:blockmarble",2656,"true",7460,5,"Engraved Marble","true","blockMarble,stoneMarble"
"Astral Sorcery","astralsorcery:blockmarble",2656,"true",7460,6,"Runed Marble","true","blockMarble,stoneMarble"
"Astral Sorcery","astralsorcery:blockmarbledoubleslab",2659,"false",,,"tile.blockmarbledoubleslab.name","true",""
"Astral Sorcery","astralsorcery:blockmarbleslab",2658,"false",7456,0,"Marble Slab","true",""
"Astral Sorcery","astralsorcery:blockmarblestairs",2657,"false",7436,0,"Marble Stairs","true",""
"Astral Sorcery","astralsorcery:blockobservatory",2682,"false",7453,0,"Observatory","true",""
"Astral Sorcery","astralsorcery:blockportalnode",2677,"?",7448,,"","true",""
"Astral Sorcery","astralsorcery:blockprism",2684,"false",7455,0,"PrismLens","true",""
"Astral Sorcery","astralsorcery:blockrituallink",2676,"false",7447,0,"Ritual Anchor","true",""
"Astral Sorcery","astralsorcery:blockritualpedestal",2670,"false",7468,0,"Ritual Pedestal","true",""
"Astral Sorcery","astralsorcery:blockstarlightinfuser",2675,"false",7446,0,"Starlight Infuser","true",""
"Astral Sorcery","astralsorcery:blockstructural",2689,"false",7467,0,"Telescope","true",""
"Astral Sorcery","astralsorcery:blocktranslucentblock",2679,"false",7450,0,"Translucent Block","true",""
"Astral Sorcery","astralsorcery:blocktreebeacon",2678,"false",7449,0,"Tree Beacon","true",""
"Astral Sorcery","astralsorcery:blockvanishing",2663,"?",7438,,"tile.blockvanishing.name","true",""
"Astral Sorcery","astralsorcery:blockwell",2671,"false",7443,0,"Lightwell","true",""
"Astral Sorcery","astralsorcery:blockworldilluminator",2672,"false",7444,0,"Cave Illuminator","true",""
"Astral Sorcery","astralsorcery:fluidblockliquidstarlight",2652,"false",,,"tile.fluidblockliquidstarlight.name","true",""
"Auraddons","auraddons:block_ancient_fence",2691,"false",7474,0,"Ancient Fence","true",""
"Auraddons","auraddons:block_ancient_fence_gate",2692,"false",7475,0,"Ancient Fence Gate","true",""
"Auraddons","auraddons:block_ancient_ladder",2695,"false",7478,0,"Ancient Ladder","true",""
"Auraddons","auraddons:block_aura_transporter",2700,"false",7483,0,"Aura Transporter","true",""
"Auraddons","auraddons:block_auto_wrath",2690,"false",7473,0,"Auto Wrath","true",""
"Auraddons","auraddons:block_disruption_catalyst",2699,"false",7482,0,"Disruption Catalyst","true",""
"Auraddons","auraddons:block_freezer",2696,"false",7479,0,"Freezer","true",""
"Auraddons","auraddons:block_hard_ice",2697,"false",7480,0,"Hard Ice","true",""
"Auraddons","auraddons:block_infused_brick_wall",2694,"false",7477,0,"Infused Brick Wall","true",""
"Auraddons","auraddons:block_infused_stone_wall",2693,"false",7476,0,"Infused Stone Wall","true",""
"Auraddons","auraddons:block_potion_enhancer",2698,"false",7481,0,"Potion Enhancer","true",""
"Auraddons","auraddons:block_rainbow_beacon",2702,"false",7485,0,"Rainbow Beacon","true",""
"Auraddons","auraddons:block_wither_proofer",2701,"false",7484,0,"Wither Proofer","true",""
"Better Questing","betterquesting:submit_station",1445,"false",5831,0,"Object Submission Station (OSS)","true",""
"BiblioCraft","bibliocraft:armorstand",1476,"true",5862,0,"Oak Armor Stand","true",""
"BiblioCraft","bibliocraft:armorstand",1476,"true",5862,1,"Spruce Armor Stand","true",""
"BiblioCraft","bibliocraft:armorstand",1476,"true",5862,2,"Birch Armor Stand","true",""
"BiblioCraft","bibliocraft:armorstand",1476,"true",5862,3,"Jungle Armor Stand","true",""
"BiblioCraft","bibliocraft:armorstand",1476,"true",5862,4,"Acacia Armor Stand","true",""
"BiblioCraft","bibliocraft:armorstand",1476,"true",5862,5,"Dark Oak Armor Stand","true",""
"BiblioCraft","bibliocraft:armorstand",1476,"true",5862,6,"Framed Armor Stand","true",""
"BiblioCraft","bibliocraft:bell",1477,"false",5863,0,"Desk Bell","true",""
"BiblioCraft","bibliocraft:bookcase",1446,"true",5832,0,"Oak Bookcase","true",""
"BiblioCraft","bibliocraft:bookcase",1446,"true",5832,1,"Spruce Bookcase","true",""
"BiblioCraft","bibliocraft:bookcase",1446,"true",5832,2,"Birch Bookcase","true",""
"BiblioCraft","bibliocraft:bookcase",1446,"true",5832,3,"Jungle Bookcase","true",""
"BiblioCraft","bibliocraft:bookcase",1446,"true",5832,4,"Acacia Bookcase","true",""
"BiblioCraft","bibliocraft:bookcase",1446,"true",5832,5,"Dark Oak Bookcase","true",""
"BiblioCraft","bibliocraft:bookcase",1446,"true",5832,6,"Framed Bookcase","true",""
"BiblioCraft","bibliocraft:bookcasecreative",1447,"true",5833,0,"Oak Creative Bookcase","true",""
"BiblioCraft","bibliocraft:bookcasecreative",1447,"true",5833,1,"Spruce Creative Bookcase","true",""
"BiblioCraft","bibliocraft:bookcasecreative",1447,"true",5833,2,"Birch Creative Bookcase","true",""
"BiblioCraft","bibliocraft:bookcasecreative",1447,"true",5833,3,"Jungle Creative Bookcase","true",""
"BiblioCraft","bibliocraft:bookcasecreative",1447,"true",5833,4,"Acacia Creative Bookcase","true",""
"BiblioCraft","bibliocraft:bookcasecreative",1447,"true",5833,5,"Dark Oak Creative Bookcase","true",""
"BiblioCraft","bibliocraft:bookcasecreative",1447,"true",5833,6,"Framed Creative Bookcase","true",""
"BiblioCraft","bibliocraft:case",1466,"true",5852,0,"Oak Case","true",""
"BiblioCraft","bibliocraft:case",1466,"true",5852,1,"Spruce Case","true",""
"BiblioCraft","bibliocraft:case",1466,"true",5852,2,"Birch Case","true",""
"BiblioCraft","bibliocraft:case",1466,"true",5852,3,"Jungle Case","true",""
"BiblioCraft","bibliocraft:case",1466,"true",5852,4,"Acacia Case","true",""
"BiblioCraft","bibliocraft:case",1466,"true",5852,5,"Dark Oak Case","true",""
"BiblioCraft","bibliocraft:case",1466,"true",5852,6,"Framed Case","true",""
"BiblioCraft","bibliocraft:clipboard",1450,"false",5836,0,"tile.BiblioCraft:Clipboard.name","true",""
"BiblioCraft","bibliocraft:clock",1465,"true",5851,0,"Oak Clock","true",""
"BiblioCraft","bibliocraft:clock",1465,"true",5851,1,"Spruce Clock","true",""
"BiblioCraft","bibliocraft:clock",1465,"true",5851,2,"Birch Clock","true",""
"BiblioCraft","bibliocraft:clock",1465,"true",5851,3,"Jungle Clock","true",""
"BiblioCraft","bibliocraft:clock",1465,"true",5851,4,"Acacia Clock","true",""
"BiblioCraft","bibliocraft:clock",1465,"true",5851,5,"Dark Oak Clock","true",""
"BiblioCraft","bibliocraft:clock",1465,"true",5851,6,"Framed Clock","true",""
"BiblioCraft","bibliocraft:cookiejar",1480,"false",5866,0,"Cookie Jar","true",""
"BiblioCraft","bibliocraft:desk",1462,"true",5848,0,"Oak Desk","true",""
"BiblioCraft","bibliocraft:desk",1462,"true",5848,1,"Spruce Desk","true",""
"BiblioCraft","bibliocraft:desk",1462,"true",5848,2,"Birch Desk","true",""
"BiblioCraft","bibliocraft:desk",1462,"true",5848,3,"Jungle Desk","true",""
"BiblioCraft","bibliocraft:desk",1462,"true",5848,4,"Acacia Desk","true",""
"BiblioCraft","bibliocraft:desk",1462,"true",5848,5,"Dark Oak Desk","true",""
"BiblioCraft","bibliocraft:desk",1462,"true",5848,6,"Framed Desk","true",""
"BiblioCraft","bibliocraft:dinnerplate",1481,"false",5867,0,"Dinner Plate","true",""
"BiblioCraft","bibliocraft:discrack",1482,"false",5868,0,"Disc Rack","true",""
